path	category	risk	status
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaBlessingService.DeathReprieve.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaBlessingService.DeathReprieveState.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaBlessingService.DeathReprieveTurn.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaBlessingService.DeferredVerdict.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaBlessingService.MirrorHallEcho.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaBlessingService.MirrorRebuttal.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaBlessingService.PlayerTurnStart.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaBlessingService.PowerReplacement.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaBlessingService.Presumption.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaBlessingService.PublicEvidence.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaBlessingService.SingleSentence.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaBlessingService.State.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaBlessingService.TurnEnd.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaOptionRelics.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Lotha/LothaPowers.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviAct2AncientService.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviAncient.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviAncient.OptionRows.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviAncient.Options.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviArchiveBraveryPage.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviArchiveBurnPage.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviArchiveDexterityPage.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviArchiveDiscountPage.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviArchiveDrawPage.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviArchivePageCard.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviArchiveVeilPage.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviAssetPaths.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviBlessingIds.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviBlessingService.BlueprintProof.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviBlessingService.CardPlayFlow.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviBlessingService.DebtSettlement.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviBlessingService.ForbiddenLoan.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviBlessingService.ForbiddenLoanBorrowedCards.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviBlessingService.Helpers.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviBlessingService.MisprintPress.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviBlessingService.OpenBook.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviBlessingService.OpenBookState.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviBlessingService.OverdueLibrary.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviBlessingService.Paperstorm.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviBlessingService.Payments.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviBlessingService.RedInkOverdraft.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviBlessingService.State.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviBlessingService.TemporaryCards.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviOptionRelics.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviPowers.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviRedInkOverdraftCard.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Morvi/MorviWastePaper.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaAct1AncientService.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaAncient.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaAncient.OptionRows.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaAncient.Options.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaAssetPaths.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingIds.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.AfterRain.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.CardRewards.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.EliteRoot.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.HumusPact.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.Localization.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.MapHelpers.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.Molting.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.MossMap.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.RootedRoute.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.RootedRouteReward.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.RootSightEncounters.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.RootSightEntryCommit.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.RootSightEntryLookup.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.RootSightEvents.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.RootSightHover.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.RootSightMarkers.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.RootSightPreviewGeneration.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.RootSightPreviewStore.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.RootSightReservationQueues.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.RootSightReservations.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.RootSightReservedIds.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.RootSightRouting.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.RootSightSelection.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.RootSightSelectionCommit.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.RootSightStatus.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.RootSightTargets.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.RootSightUnknown.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.RootSightUnknownOdds.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.RouteMapHelpers.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.SeedBank.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.SeedBankExtraction.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.SeedBankExtractionCommit.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.SeedBankExtractionState.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.SeedBankStatus.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.Seedbed.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.SeedbedCombat.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.SeedbedState.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.ShallowRootRelic.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.State.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.TrialBranchCombat.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.TrialBranchDisplay.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.TrialBranchOffer.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaBlessingService.TrialBranchResolution.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaMapUiPatches.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaOptionRelic.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaOptionRelicClickPatch.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaRainBreath.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaRootSightMapClickPatches.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaRootSightMapPreviewVisuals.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaRootSightOptionRelic.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaRootSightRoomPatches.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaSeedBankOptionRelic.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaSeedbed.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaSeedbedAfterCardDrawnPatch.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaSeedbedCardPileDrawPatch.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaSeedling.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaStandardOptionRelics.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaTrialBranchEnchantment.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/UrdaWitheredHuskTransformPatches.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Urda/WitheredHusk.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Vakuu/VakuuContractService.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Vakuu/VakuuContractService.Offers.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Vakuu/VakuuFightAssetPaths.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Vakuu/VakuuFightEncounter.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Vakuu/VakuuFightOptionRelic.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Vakuu/VakuuFightPatch.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Vakuu/VakuuFightPowers.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Vakuu/VakuuFightService.BloodDebt.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Vakuu/VakuuFightService.Contracts.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Vakuu/VakuuFightService.Entry.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Vakuu/VakuuFightService.LockBreaks.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Vakuu/VakuuFightService.NoRewardResume.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Vakuu/VakuuFightService.ParentRestore.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Vakuu/VakuuFightService.StolenVault.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Vakuu/VakuuFightVictory.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Vakuu/VakuuFightVictoryChoices.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Vakuu/VakuuTemptationCard.cs	cs-normal	low	queued
EZMicroBalanceCode/Ancients/Expansion/Vakuu/VakuuTrialMonster.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Cards/BossSealCards.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Cards/RootBudCard.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Cards/RootCards.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Cards/RootFamilyCard.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Cards/RootPortraitPaths.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Core/AscensionAssetPaths.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Core/AscensionDiagnostics.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Core/AscensionExpansionConfig.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Enchantments/FissionEnchantment.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Enchantments/RoyalDecreeEnchantment.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Events/A20Courtyard.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Map/AscensionNodeMetadata.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/AeonglassHourglassPower.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/AeonglassHourglassRuntimePowers.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/AscensionPowerAmountHelper.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/BannerBloodPrizePowers.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/BannerLastStandPower.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/BannerPowers.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/BannerPressingLinePower.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/BannerShieldwallPower.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/BannerVanguardPower.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/BoilingCriticalPower.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/BossSealMarkerPower.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/BossSealMarkerPowers.AeonglassHourglass.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/BossSealMarkerPowers.BoilingCritical.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/BossSealMarkerPowers.ChosenDecree.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/BossSealMarkerPowers.HolyDaze.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/BossSealMarkerPowers.InkReturn.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/BossSealMarkerPowers.MarginalNote.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/BossSealMarkerPowers.MartyrOath.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/BossSealMarkerPowers.MisalignedShell.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/BossSealMarkerPowers.ResidualSample.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/BossSealMarkerPowers.SoulTide.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/BossSealMarkerPowers.StartledShell.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/BossSealMarkerPowers.StruggleBait.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/BossSealPower.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/ChosenDecreePowers.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/FiremarkConstantHealPower.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/FiremarkForgeArmorPower.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/FiremarkGiantPower.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/FiremarkHeatPowers.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/FiremarkMightPower.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/FiremarkMoltenCorePower.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/FiremarkPowers.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/HolyDazePower.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/MarginalNotePowers.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/MartyrOathPowers.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/MisalignedShellPowers.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/ResidualSamplePower.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Powers/TestSubjectSamplePowers.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Relics/ForgeTokenRelic.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Rewards/BossSealCatalog.Definitions.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Rewards/BossSealCatalog.Localization.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Rewards/BossSealDefinition.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Rewards/ForgeTokenService.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Rewards/ForgeTokenService.VisibleRelic.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Rewards/RootDeckService.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Rewards/RootDeckService.DeckCards.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Rewards/RootDeckService.Lifecycle.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Rewards/RootDeckService.Notices.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Rewards/RootDeckService.PendingDowngrades.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Rewards/RootDeckService.Removals.cs	cs-normal	low	queued
EZMicroBalanceCode/Ascension/Rewards/RootDeckService.State.cs	cs-normal	low	queued
EZMicroBalanceCode/Config/SpirePlusModConfig.cs	cs-normal	low	queued
EZMicroBalanceCode/Core/Features/IFeatureModule.cs	cs-normal	low	queued
EZMicroBalanceCode/Diagnostics/ReleaseEvidenceLog.cs	cs-normal	low	queued
EZMicroBalanceCode/Diagnostics/SpirePlusAncientLiveTestConsoleCmd.cs	cs-normal	low	queued
EZMicroBalanceCode/Diagnostics/SpirePlusAncientLiveTestConsoleCmd.RunSetup.cs	cs-normal	low	queued
EZMicroBalanceCode/Modding/ModInfoLocalizationPatches.cs	cs-normal	low	queued
EZMicroBalanceCode/Preview/PreviewLog.cs	cs-normal	low	queued
EZMicroBalanceCode/Preview/TransformPreviewPredictionQueue.cs	cs-normal	low	queued
EZMicroBalance/localization/eng/ancients.json	localization	low	queued
EZMicroBalance/localization/eng/ascension.json	localization	low	queued
EZMicroBalance/localization/eng/card_keywords.json	localization	low	queued
EZMicroBalance/localization/eng/card_reward_ui.json	localization	low	queued
EZMicroBalance/localization/eng/cards.json	localization	low	queued
EZMicroBalance/localization/eng/encounters.json	localization	low	queued
EZMicroBalance/localization/eng/events.json	localization	low	queued
EZMicroBalance/localization/eng/monsters.json	localization	low	queued
EZMicroBalance/localization/eng/powers.json	localization	low	queued
EZMicroBalance/localization/eng/relics.json	localization	low	queued
EZMicroBalance/localization/eng/rest_site_ui.json	localization	low	queued
EZMicroBalance/localization/eng/settings_ui.json	localization	low	queued
EZMicroBalance/localization/eng/static_hover_tips.json	localization	low	queued
EZMicroBalance/localization/zhs/ancients.json	localization	low	queued
EZMicroBalance/localization/zhs/ascension.json	localization	low	queued
EZMicroBalance/localization/zhs/card_keywords.json	localization	low	queued
EZMicroBalance/localization/zhs/card_reward_ui.json	localization	low	queued
EZMicroBalance/localization/zhs/cards.json	localization	low	queued
EZMicroBalance/localization/zhs/encounters.json	localization	low	queued
EZMicroBalance/localization/zhs/events.json	localization	low	queued
EZMicroBalance/localization/zhs/monsters.json	localization	low	queued
EZMicroBalance/localization/zhs/powers.json	localization	low	queued
EZMicroBalance/localization/zhs/relics.json	localization	low	queued
EZMicroBalance/localization/zhs/rest_site_ui.json	localization	low	queued
EZMicroBalance/localization/zhs/settings_ui.json	localization	low	queued
EZMicroBalance/localization/zhs/static_hover_tips.json	localization	low	queued
EZMicroBalance/images/ancients/common/ancient_reroll_die.png	resource	low	queued
EZMicroBalance/images/ancients/common/ancient_reroll_die.png.import	resource	low	queued
EZMicroBalance/images/ancients/lotha/ezmb_lotha_map_icon.png	resource	low	queued
EZMicroBalance/images/ancients/lotha/ezmb_lotha_map_icon.png.import	resource	low	queued
EZMicroBalance/images/ancients/lotha/ezmb_lotha_map_icon_outline.png	resource	low	queued
EZMicroBalance/images/ancients/lotha/ezmb_lotha_map_icon_outline.png.import	resource	low	queued
EZMicroBalance/images/ancients/lotha/ezmb_lotha_run_history_icon.png	resource	low	queued
EZMicroBalance/images/ancients/lotha/ezmb_lotha_run_history_icon.png.import	resource	low	queued
EZMicroBalance/images/ancients/lotha/ezmb_lotha_run_history_icon_outline.png	resource	low	queued
EZMicroBalance/images/ancients/lotha/ezmb_lotha_run_history_icon_outline.png.import	resource	low	queued
EZMicroBalance/images/ancients/lotha/options/lotha_closed_court.png	resource	low	queued
EZMicroBalance/images/ancients/lotha/options/lotha_closed_court.png.import	resource	low	queued
EZMicroBalance/images/ancients/lotha/options/lotha_death_reprieve.png	resource	low	queued
EZMicroBalance/images/ancients/lotha/options/lotha_death_reprieve.png.import	resource	low	queued
EZMicroBalance/images/ancients/lotha/options/lotha_deferred_verdict.png	resource	low	queued
EZMicroBalance/images/ancients/lotha/options/lotha_deferred_verdict.png.import	resource	low	queued
EZMicroBalance/images/ancients/lotha/options/lotha_mirror_hall_echo.png	resource	low	queued
EZMicroBalance/images/ancients/lotha/options/lotha_mirror_hall_echo.png.import	resource	low	queued
EZMicroBalance/images/ancients/lotha/options/lotha_mirror_rebuttal.png	resource	low	queued
EZMicroBalance/images/ancients/lotha/options/lotha_mirror_rebuttal.png.import	resource	low	queued
EZMicroBalance/images/ancients/lotha/options/lotha_presumption.png	resource	low	queued
EZMicroBalance/images/ancients/lotha/options/lotha_presumption.png.import	resource	low	queued
EZMicroBalance/images/ancients/lotha/options/lotha_public_evidence.png	resource	low	queued
EZMicroBalance/images/ancients/lotha/options/lotha_public_evidence.png.import	resource	low	queued
EZMicroBalance/images/ancients/lotha/options/lotha_single_sentence.png	resource	low	queued
EZMicroBalance/images/ancients/lotha/options/lotha_single_sentence.png.import	resource	low	queued
EZMicroBalance/images/ancients/morvi/ezmb_morvi_map_icon.png	resource	low	queued
EZMicroBalance/images/ancients/morvi/ezmb_morvi_map_icon.png.import	resource	low	queued
EZMicroBalance/images/ancients/morvi/ezmb_morvi_map_icon_outline.png	resource	low	queued
EZMicroBalance/images/ancients/morvi/ezmb_morvi_map_icon_outline.png.import	resource	low	queued
EZMicroBalance/images/ancients/morvi/ezmb_morvi_run_history_icon.png	resource	low	queued
EZMicroBalance/images/ancients/morvi/ezmb_morvi_run_history_icon.png.import	resource	low	queued
EZMicroBalance/images/ancients/morvi/ezmb_morvi_run_history_icon_outline.png	resource	low	queued
EZMicroBalance/images/ancients/morvi/ezmb_morvi_run_history_icon_outline.png.import	resource	low	queued
EZMicroBalance/images/ancients/morvi/options/morvi_blueprint_proof.png	resource	low	queued
EZMicroBalance/images/ancients/morvi/options/morvi_blueprint_proof.png.import	resource	low	queued
EZMicroBalance/images/ancients/morvi/options/morvi_debt_settlement.png	resource	low	queued
EZMicroBalance/images/ancients/morvi/options/morvi_debt_settlement.png.import	resource	low	queued
EZMicroBalance/images/ancients/morvi/options/morvi_forbidden_loan.png	resource	low	queued
EZMicroBalance/images/ancients/morvi/options/morvi_forbidden_loan.png.import	resource	low	queued
EZMicroBalance/images/ancients/morvi/options/morvi_misprint_press.png	resource	low	queued
EZMicroBalance/images/ancients/morvi/options/morvi_misprint_press.png.import	resource	low	queued
EZMicroBalance/images/ancients/morvi/options/morvi_open_book_exam.png	resource	low	queued
EZMicroBalance/images/ancients/morvi/options/morvi_open_book_exam.png.import	resource	low	queued
EZMicroBalance/images/ancients/morvi/options/morvi_overdue_library.png	resource	low	queued
EZMicroBalance/images/ancients/morvi/options/morvi_overdue_library.png.import	resource	low	queued
EZMicroBalance/images/ancients/morvi/options/morvi_paperstorm.png	resource	low	queued
EZMicroBalance/images/ancients/morvi/options/morvi_paperstorm.png.import	resource	low	queued
EZMicroBalance/images/ancients/morvi/options/morvi_red_ink_overdraft.png	resource	low	queued
EZMicroBalance/images/ancients/morvi/options/morvi_red_ink_overdraft.png.import	resource	low	queued
EZMicroBalance/images/ancients/urda/ezmb_urda_map_icon.png	resource	low	queued
EZMicroBalance/images/ancients/urda/ezmb_urda_map_icon.png.import	resource	low	queued
EZMicroBalance/images/ancients/urda/ezmb_urda_map_icon_outline.png	resource	low	queued
EZMicroBalance/images/ancients/urda/ezmb_urda_map_icon_outline.png.import	resource	low	queued
EZMicroBalance/images/ancients/urda/ezmb_urda_run_history_icon.png	resource	low	queued
EZMicroBalance/images/ancients/urda/ezmb_urda_run_history_icon.png.import	resource	low	queued
